ID,Book ID,Book Title,Type,Title,Details,Study Level,Date Added,Is Kindle Highlight,Kindle Location
D0F6FEF2-B058-4A3C-9D3E-D189A60CC736,Cj9s1QihGPIC,The Advantage,Quote,And time after time I’ve seen smart companies find a way to fail in spite of their sizable intellectual and strategic assets.,,1,"Feb 15, 2025",Yes,457
59596383-4B44-4918-8EE3-888C00605F29,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"For our purposes, the conclusion is that every event is part of God's great plan to richly bless his people.",,1,"Feb 15, 2025",Yes,1015
509BD068-C3E3-4C6F-9739-D3116F855BFA,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"Calvin's interest was not in developing an academically respectable system of thought, but to show the applicability of the great doctrines to everyday life. ,17",,1,"Feb 15, 2025",Yes,183
75F6F239-1ECF-4EE6-9252-1166F3A76FD5,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,It is funny how mortals always picture us as putting things into their minds: in reality our best work is done by keeping things out.,,1,"Feb 15, 2025",Yes,206
3CF51F56-DA51-4B04-BBA5-4ACCDEC22059,Cj9s1QihGPIC,The Advantage,Quote,Even well-intentioned members of a team need to be held accountable if a team is going to stick to its decisions and accomplish its goals.,,1,"Feb 15, 2025",Yes,1145
B45B194C-28C3-4E97-93AE-5F5D11C4B04C,E820C3F0-A189-4327-B7B0-5667FF8C7C5B,Defeating Darwinism by Opening Minds,Quote,"The Truth he referred to was himself, and the burden it frees us from is the sin that takes us away from our right relationship with the Father.",,1,"Feb 15, 2025",Yes,1670
EA08E73F-5C6E-4B70-A40D-16E345FEDF3A,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"But that heart is under God's control: ""The king's heart is in the hand of the Lorin; he directs it like a watercourse wherever he pleases"" (Pros'.",,1,"Feb 15, 2025",Yes,821
FC603E7E-EC22-4C20-9021-C5E5DBB26BFE,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"Being a male, he is not so likely to be caught by the ‘All I want’ camouflage. Males are best turned into gluttons with the help of their vanity.",,1,"Feb 15, 2025",Yes,768
812F2F07-06D2-4194-896D-3348A9857AA7,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,The Enemy allows this disappointment to occur on the threshold of every human endeavour.,,1,"Feb 15, 2025",Yes,131
DB48353B-6325-4522-8C50-0795F99EC03B,Cj9s1QihGPIC,The Advantage,Quote,"When leadership team members fail to disagree around issues, not only are they increasing the likelihood of losing respect for one another and encountering destructive conflict later when people start griping in the hallways, they’re also making bad decisions and letting down the people they’re supposed to be serving. And they do this all in the name of being “nice.”",,1,"Feb 15, 2025",Yes,1012
768C39E7-A1C9-494D-A8DC-208F8A4141A3,6429448A-3044-4896-B2C8-D8BA10F11647,Kanban,Quote,www.limitedwipsociety.org/.,,1,"Feb 15, 2025",Yes,633
4C8AE935-AD3D-40AC-8693-A875CFE111B8,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,The last mark of Spirit fullness is in this last clause: It is a loss of pride and self-will that leads a person to humbly serve others.,,1,"Feb 15, 2025",Yes,655
9CE4C580-53F8-420E-BD23-5EF852B84779,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"the idea that there is some impersonal mechanism called ""nature"" or ""natural law"" that governs the universe is absent from the Bible.",,1,"Feb 15, 2025",Yes,696
BF80AA4E-1828-4750-8B2B-ECEB17EA0C23,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,The,,1,"Feb 15, 2025",Yes,423
8CAD558D-51C2-4CAA-A08C-961044E34EA6,F00D2CCA-ED12-4816-8681-806D670333DD,A Reformed Approach to Science and Scripture,Quote,Augustine’s comments emphasize the importance of Christians exercising caution and humility—particularly regarding subjects about which we have little or no firsthand knowledge or expertise.,,1,"Feb 15, 2025",Yes,562
DFCA0E68-1F2E-475C-A310-5E921A62D210,Cj9s1QihGPIC,The Advantage,Quote,"Overcoming the tendency to run from discomfort is one of the most important requirements for any leadership team—in fact, for any leader.",,1,"Feb 15, 2025",Yes,916
5489D55E-1F50-43E0-BFBF-23F4E69115CA,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,It fails to appreciate the fact that we always marry the wrong person.,,1,"Feb 15, 2025",Yes,496
8C8E5A19-E77C-4645-A351-20A28F6FDA2C,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,He is fully competent to impose his will and impose sanctions for the vassal's behavior. This is what I call the lordship attribute of control.,,1,"Feb 15, 2025",Yes,587
2A134921-073E-477F-9944-6072C61C6958,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,They are creatures of that miserable sort who loudly proclaim that torture is too good for their enemies and then give tea and cigarettes to the first wounded German pilot who turns up at the back door.,,1,"Feb 15, 2025",Yes,301
B546C45B-8493-483A-A9C2-CF7BC359E518,Cj9s1QihGPIC,The Advantage,Quote,"Essentially performance management is the series of activities that ensures that managers provide employees with clarity about what is expected of them, as well as regular feedback about whether or not they are adequately meeting those expectations.",,1,"Feb 15, 2025",Yes,2859
3896F8A5-2CD3-4258-B74C-8B1709C735B2,Cj9s1QihGPIC,The Advantage,Quote,"Inclusivity, or the basic idea behind it, should be achieved by ensuring that the members of a leadership team are adequately representing and tapping into the opinions of the people who work for them, not by maximizing the size of the team.",,1,"Feb 15, 2025",Yes,646
E5C17995-863A-453D-B44D-A5999FF3EE44,RcasMAMq48IC,The Screwtape Letters (Enhanced Special Illustrated Edition),Quote,"It is your business to see that the patient never thinks of the present fear as his appointed cross, but only of the things he is afraid of.",,1,"Feb 15, 2025",Yes,473
9D490EDF-1233-4C24-BDCF-3E650672270B,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,we must remind ourselves that God is the supremely relevant one.,,1,"Feb 15, 2025",Yes,260
D21FB7E0-8BFE-4094-B484-27283B5FCB94,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,moment.,,1,"Feb 15, 2025",Yes,214
72D0EBB2-90E2-4202-8169-4C4329A705DA,Cj9s1QihGPIC,The Advantage,Quote,"What those executives don’t realize is that there cannot be alignment deeper in the organization, even when employees want to cooperate, if the leaders at the top aren’t in lockstep with one another around a few very specific things.",,1,"Feb 15, 2025",Yes,1466
96B0F0BC-2515-4F30-8842-7E1306AC3AB5,F60A6299-CB7A-4852-94F4-49D667AB2382,Devil at My Heels: A Heroic Olympian's Astonishing Story of Survival as a Japanese POW in World War II,Definition,laden,"Full of or burdened with something.

Example: The ship was laden with goods for the trade.",1,"Feb 15, 2025",Yes,3028
A453BEA8-0361-456A-8770-1B63820DE046,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Definition,"Why,","Used to inquire about the reason or cause of something; expressing a desire to know why.

Example: A good article will cover the who, the what, the when, the where, the why and the how.",1,"Feb 15, 2025",Yes,869
39157C19-902D-4317-8E8C-108D6FCBFC72,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,Only he is of sufficient weight for them to recognize as their enemy.,,1,"Feb 15, 2025",Yes,147
735E1EBB-6459-4955-B359-550779E74505,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,You must bring him to a condition in which he can practise self-examination for an hour without discovering any of those facts about himself which are perfectly clear to anyone who has ever lived in the same house with him or worked in the same office.,,1,"Feb 15, 2025",Yes,161
5B3E6554-4C38-49A1-9652-B48C1893CC11,Cj9s1QihGPIC,The Advantage,Quote,"it’s only when colleagues speak up and put their opinions on the table, without holding back, that the leader can confidently fulfill one of his most important responsibilities: breaking ties.",,1,"Feb 15, 2025",Yes,1069
C0748269-8148-4A70-AF52-C34476A1A721,E820C3F0-A189-4327-B7B0-5667FF8C7C5B,Defeating Darwinism by Opening Minds,Quote,What should we do if empirical evidence and materialist philosophy are going in different directions?,,1,"Feb 15, 2025",Yes,1602
BDA4779A-8DB9-4450-B135-53B7A114F871,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"First, the picture of marriage given here is not of two needy people, unsure of their own value and purpose, finding their significance and meaning in one another’s arms.",,1,"Feb 15, 2025",Yes,677
205A5C40-91D7-46E2-B29D-9B366AF12D25,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"The Assyrians do not intend to do God's bidding, but they do it, for their own reasons, after which God judges their sins as well",,1,"Feb 15, 2025",Yes,733
6CD60CE0-B00A-41FE-85DB-D5DB0EAD864E,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,Fun,,1,"Feb 15, 2025",Yes,494
9FBA20F4-BB13-4FC9-96E3-B8149B527FD2,17455887,Seven Men: And the Secret of Their Greatness,Quote,percent of the total amount of blood in his body. The doctors also “,,1,"Feb 15, 2025",Yes,820
C9B095E7-8817-4018-8421-92AD8CE055A9,Cj9s1QihGPIC,The Advantage,Quote,"Essentially, they’re deciding to tolerate their colleague rather than trust him.",,1,"Feb 15, 2025",Yes,956
5C3EBC0F-8C10-4151-8D99-020511B5ED08,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"Indeed, many people who have mastered athletics and art have failed miserably at marriage. So the Biblical doctrine of sin explains why marriage—more than anything else that is good and important in this fallen world—is so painful and hard.",,1,"Feb 15, 2025",Yes,535
B43D4828-EC0F-4E49-A882-47553A6AD736,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,how does the proclamation of God's name (which doesn't actually take place until 34:6-7) relate to the sentence about God's mercy and compassion?,,1,"Feb 15, 2025",Yes,611
453CCEB8-FFB5-45DD-8D70-611AE2BD3FD0,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"Let him begin by treating the Patriotism or the Pacifism as a part of his religion. Then let him, under the influence of partisan spirit, come to regard it as the most important part.",,1,"Feb 15, 2025",Yes,348
B2AF6CA1-5F7B-453C-8A99-7D51C7D10EEF,Cj9s1QihGPIC,The Advantage,Quote,What leadership teams need to do—and this may be the single most important piece of advice for them when it comes to meetings—is separate their tactical conversations from their strategic ones.,,1,"Feb 15, 2025",Yes,3189
2909E9DB-B143-4ED8-AD23-7D2CE36C475A,Cj9s1QihGPIC,The Advantage,Quote,"The kind of trust that is necessary to build a great team is what I call vulnerability-based trust. This is what happens when members get to a point where they are completely comfortable being transparent, honest, and naked with one another, where they say and genuinely mean things like “I screwed up,” “I need help,” “Your idea is better than mine,” “I wish I could learn to do that as well as you do,” and even, “I’m sorry.”",,1,"Feb 15, 2025",Yes,715
E2678DCA-45FA-48EB-9E03-4B0188CEA1A2,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"But ironically, this newer view of marriage actually puts a crushing burden of expectation on marriage and on spouses in a way that more traditional understandings never did.",,1,"Feb 15, 2025",Yes,377
8AA4E652-CB06-47AD-ABDB-22F441395D99,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,God's holiness is the basis for his mercy:I,,1,"Feb 15, 2025",Yes,423
9CFF21AB-1439-44DC-ACC8-C3D96EB20F32,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,self.,,1,"Feb 15, 2025",Yes,259
091EFE62-337F-4876-B20C-DE338C4A0E2C,Cj9s1QihGPIC,The Advantage,Quote,“An organization has to institutionalize its culture without bureaucratizing it.”,,1,"Feb 15, 2025",Yes,2714
7EC91C6A-ADCA-4304-B21C-6E43CFEB91F5,Cj9s1QihGPIC,The Advantage,Quote,"Most leaders prefer to look for answers where the light is better, where they are more comfortable. And the light is certainly better in the measurable, objective, and data-driven world of organizational intelligence (the smart side of the equation) than it is in the messier, more unpredictable world of organizational health.",,1,"Feb 15, 2025",Yes,427
C7CC2B30-10BF-46D8-A109-B6B5F6E036EF,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,Lamentations 3:37-38:Who,,1,"Feb 15, 2025",Yes,1005
55266CF6-BD55-42C5-8208-CFD1FA3A6438,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"The subject of proof comes up briefly in chapter 8, where Calvin mentions many evidences internal to Scripture, but presents no philosophical arguments for God's existence.",,1,"Feb 15, 2025",Yes,181
F322E8CC-DBF3-458D-8C40-EB3EA2626970,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"At the very least, they can be persuaded that the bodily position makes no difference to their prayers; for they constantly forget, what you must always remember, that they are animals and that whatever their bodies do affects their souls.",,1,"Feb 15, 2025",Yes,205
82987859-551B-482B-A8F9-508FBD590D1B,Cj9s1QihGPIC,The Advantage,Quote,It’s only when people know that their peers have completely bought in to a decision that they will have the courage to embrace the fourth and most difficult behavior of a cohesive team: accountability.,,1,"Feb 15, 2025",Yes,1142
A9F98689-ADBA-491D-88D6-46D0C5935C81,E820C3F0-A189-4327-B7B0-5667FF8C7C5B,Defeating Darwinism by Opening Minds,Quote,"To step off the reservation to question the rules of the larger society is to take a great risk, but perhaps also to find a great opportunity. We will never know how great the opportunity was if we are afraid to take the risk.",,1,"Feb 15, 2025",Yes,1658
21E1B796-22D8-4B44-B16F-2724016B5D50,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"He does not foreordain merely what happens to us, as we have seen, but also what we choose to do.",,1,"Feb 15, 2025",Yes,816
6E330CA0-587E-4368-8B41-6A0CC6B49FB3,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"Meanwhile, the daily disappointment produces daily ill temper: cooks give notice and friendships are cooled.",,1,"Feb 15, 2025",Yes,763
8E44B894-F6FA-4EA9-AC31-E65637562691,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"All your patient sees is the half-finished, sham Gothic erection on the new building estate.",,1,"Feb 15, 2025",Yes,118
1EF0A7EE-BBCF-49A6-8035-EC68F1830F0E,Cj9s1QihGPIC,The Advantage,Quote,What they’re doing is confusing being nice with being kind.,,1,"Feb 15, 2025",Yes,1008
C59BF76A-ADAB-4E3B-92F9-84273A36EDA0,AE8F1852-F959-4294-B2E2-0A440E8B0DDD,Developer Hegemony: The Future of Labor,Quote,"The point that countless managers and execs had missed in their haste to replicate exactly the success of these pioneers of agile was that if you hired smart, creative people, they would find the most effective ways for themselves to work.",,1,"Feb 15, 2025",Yes,103
00FEEAA6-4755-42E2-A5DB-8AD6298ED5E8,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"God’s saving love in Christ, however, is marked by both radical truthfulness about who we are and yet also radical, unconditional commitment to us. The",,1,"Feb 15, 2025",Yes,639
F695AA82-77AF-40BC-A5D4-1E890EA115C4,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"What we call ""accidents"" come from the Lord (Ex. 21:13; Judg. 9:53; 1 Kings 22:34).",,1,"Feb 15, 2025",Yes,689
AFDFDC00-DC38-4D47-BA27-56A4D6F4E4F2,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,It,,1,"Feb 15, 2025",Yes,422
51FACCDF-60D2-4B5D-A305-F3FE0F409579,F00D2CCA-ED12-4816-8681-806D670333DD,A Reformed Approach to Science and Scripture,Quote,"For if we neglect God’s gift freely offered in these arts, we ought to suffer just punishment for our sloths.",,1,"Feb 15, 2025",Yes,438
C54D9477-6096-4310-83E0-00F14C334DAE,Cj9s1QihGPIC,The Advantage,Quote,"When there is trust, conflict becomes nothing but the pursuit of truth, an attempt to find the best possible answer. It is not only okay but desirable. Conflict without trust, however, is politics, an attempt to manipulate others in order to win an argument regardless of the truth.",,1,"Feb 15, 2025",Yes,909
10DEDECA-CE4B-47D2-BF37-9ACBDE903CB7,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"Love anything, and your heart will certainly be wrung and possibly broken.",,1,"Feb 15, 2025",Yes,478
1C292059-3E6B-43C5-B485-5D2A173AB9D6,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"Christ is not just God in some general sense, but actually the covenant Lord, Yahweh.",,1,"Feb 15, 2025",Yes,581
F9317ABF-F9AF-4F91-9E41-74C47495D2BB,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"On the other hand fear becomes easier to master when the patient’s mind is diverted from the thing feared to the fear itself,",,1,"Feb 15, 2025",Yes,290
8A16D4EE-8CF3-407F-B3B2-E47D696D380A,Cj9s1QihGPIC,The Advantage,Quote,"Leaders of organizations, even very large organizations, need to understand the value of bringing in new employees with clarity, enthusiasm, and a sense of their importance. It is an opportunity that disappears within days or weeks of a new employee’s arrival and should never be wasted.",,1,"Feb 15, 2025",Yes,2850
5105AE76-2F08-4A19-962D-5B4ED8F5B47A,Cj9s1QihGPIC,The Advantage,Quote,"Most organizations exploit only a fraction of the knowledge, experience, and intellectual capital that is available to them. But the healthy ones tap into almost all of it. That, as much as anything else, is why they have such an advantage over their unhealthy competitors.",,1,"Feb 15, 2025",Yes,494
84C7D9C4-CCE2-4EBC-9E73-7BE9FC7F7FA8,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"He has established the purpose of everything, and he therefore knows whether and to what degree each created thing measures up to its purpose.",,1,"Feb 15, 2025",Yes,1047
77EE825F-9225-4631-88D4-6C53EA9EBAD1,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"Protestant scholastics differed from Luther and Calvin mainly in that the former were seeking to develop academically rigorous theological systems, while Luther and Calvin saw the main task of theology as pastoral and polemical.",,1,"Feb 15, 2025",Yes,238
FCAFC424-15F0-429E-8686-E1EBCE77C36C,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"are well or ill, fresh or tired, at the",,1,"Feb 15, 2025",Yes,214
E6E03C5F-EB53-40BB-98C5-8DCAB625DAF9,Cj9s1QihGPIC,The Advantage,Quote,"See, no matter how good a leadership team feels about itself, and how noble its mission might be, if the organization it leads rarely achieves its goals, then, by definition, it’s simply not a good team.",,1,"Feb 15, 2025",Yes,1326
F7203BFE-B427-471E-A41F-A08D5E5E1216,F60A6299-CB7A-4852-94F4-49D667AB2382,Devil at My Heels: A Heroic Olympian's Astonishing Story of Survival as a Japanese POW in World War II,Quote,"In our case, none of that mattered. All",,1,"Feb 15, 2025",Yes,1496
4A93A6B9-CEC9-4A40-9DF0-9BB960F383FE,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"That divine purpose imparts a certain necessity (Gk. dei, as in, e.g., Matt. 16:21; 24:6; Mark 8:31; 9:11; 13:7, 10, 14; Luke 9:22; 17:25; 24:26) to the human decision to bring about the predicted event.-'`",,1,"Feb 15, 2025",Yes,840
4BE69E49-EC2E-4B50-8476-0C1B444B821A,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Definition,"""Let","To permit or allow something to continue or remain in a particular state; to release something from restraint; also, to cause something to be.

Example: Let me finish this before we get to dessert.",1,"Feb 15, 2025",Yes,134
5BC5AEF7-92C7-43AD-B2B0-FAF4E569800B,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,Keep his mind off the most elementary duties by directing it to the most advanced and spiritual ones.,,1,"Feb 15, 2025",Yes,159
B0A53200-E16D-45A3-9DFD-C7928DD5AC3D,Cj9s1QihGPIC,The Advantage,Quote,"When leadership teams wait for consensus before taking action, they usually end up with decisions that are made too late and are mildly disagreeable to everyone.",,1,"Feb 15, 2025",Yes,1061
34BA0E2C-C975-4ABE-B0E5-8DE0B556F7B4,E820C3F0-A189-4327-B7B0-5667FF8C7C5B,Defeating Darwinism by Opening Minds,Quote,We saw it happen when the Soviet Union broke apart because even its leaders lost faith in the ideology that had sustained it.,,1,"Feb 15, 2025",Yes,1587
1BCED6E2-04D4-4583-B3CF-2321BA20C4EA,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"but rather the truth and grace of Jesus (which cannot), this heart song does not weaken in times of difficulty.",,1,"Feb 15, 2025",Yes,674
61C0DCE1-411E-4524-814D-1E6FB2607ADE,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"Again and again, it is God who brings about each event, good or evil, for his own good purposes.",,1,"Feb 15, 2025",Yes,722
BAA2BA0E-27C8-4465-86EE-1DC1A819AAD8,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,He,,1,"Feb 15, 2025",Yes,454
AC19DDB6-DB24-475B-92A7-5C5B4F6F6C77,17455887,Seven Men: And the Secret of Their Greatness,Quote,nonetheless.,,1,"Feb 15, 2025",Yes,817
CEDE4C75-4F3C-4D33-964B-73105E8FE8EC,Cj9s1QihGPIC,The Advantage,Quote,"What’s not okay is for team members to avoid disagreement, hold back their opinions on important matters, and choose their battles carefully based on the likely cost of disagreement.",,1,"Feb 15, 2025",Yes,947
0085DD25-F759-4CBC-A0C7-534CB4F7C441,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"something of a stranger. You will have to make changes that you don’t want to make, and so will your spouse. The journey may eventually take you into a strong, tender, joyful marriage. But it is not because you married the perfectly compatible person. That person doesn’t exist.",,1,"Feb 15, 2025",Yes,509
626FF632-DDAA-4D82-AE8D-1B8751886226,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"These sentences have different meanings, of course, and some of them can he interpreted in a variety of ways. But all of them certainly stress God's sovereignty. They indicate that Yahweh is very different from us, determining his own nature, or his choices, or even his own being, without any dependence on us.",,1,"Feb 15, 2025",Yes,607
D703CF7A-A561-45DB-A1A1-2A5E59289820,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"Some ages are lukewarm and complacent, and then it is our business to soothe them yet faster asleep. Other ages, of which the present is one, are unbalanced and prone to faction,",,1,"Feb 15, 2025",Yes,332
98F692AF-1C96-44EB-B557-AFF8FA7BACDA,Cj9s1QihGPIC,The Advantage,Quote,"But leaders must make that decision because it warrants the time and energy of the leadership team, not because it seemed like a considerate thing to do for someone who wanted some extra attention.",,1,"Feb 15, 2025",Yes,3150
8480BC7C-226F-4BA4-A595-2CB396F1C933,Cj9s1QihGPIC,The Advantage,Quote,"And while there will always be a need for division of labor and departmental expertise, leadership team members must see their goals as collective and shared when it comes to managing the top priorities of the greater organization.",,1,"Feb 15, 2025",Yes,698
ECB67FAA-F1A9-4846-A2AF-BB5C7269608B,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,"Proponents of this new approach did not see the essence of marriage as located in either its divine sacramental symbolism or as a social bond given to benefit the broader human commonwealth. Rather, marriage was seen as a contract between two parties for mutual individual growth and satisfaction.",,1,"Feb 15, 2025",Yes,362
30229AA6-B32C-408F-9ECE-1BA10627C936,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"All the wonderful things that we find in personality-intelligence, compassion, creativity, love, justice-are not ephemeral data, doomed to he snuffed out in cosmic calamity; rather, they are aspects of what is most permanent, most ultimate. They are what the universe is really all about.",,1,"Feb 15, 2025",Yes,394
82A46CB4-3042-459D-8FF6-6A363E6B60FC,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,please.,,1,"Feb 15, 2025",Yes,247
8E3BC62C-8EE9-4CD8-89B5-AF00C8918D6D,Cj9s1QihGPIC,The Advantage,Quote,What leaders must do to give employees the clarity they need is agree on the answers to six simple but critical questions and thereby eliminate even small discrepancies in their thinking.,,1,"Feb 15, 2025",Yes,1514
8620AAD0-25F8-4D47-B8B6-4F0639D354C8,Cj9s1QihGPIC,The Advantage,Quote,"After a few seconds, he whispered, almost sadly, “You know, I honestly believe they think it’s beneath them.” And there it was.",,1,"Feb 15, 2025",Yes,346
85CEC192-8723-40EF-AA99-04002F0C3F4A,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"The crucifixion of Jesus could not have happened without sin, for he did not deserve death. For God to foreordain the Crucifixion, he had to foreordain sinful actions to bring it about.",,1,"Feb 15, 2025",Yes,900
0432C8F6-6019-4211-BF5F-C150E679B9DB,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,The Protestant Reformers purged much of the philosophical language from the doctrine of salvation.,,1,"Feb 15, 2025",Yes,163
6B07E168-7120-4A4F-BD3A-FBC0D51CDB39,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,taken,,1,"Feb 15, 2025",Yes,205
7A0965CC-5F91-4C6C-B178-DA8FBE0CB25C,Cj9s1QihGPIC,The Advantage,Quote,"At the end of every meeting, cohesive teams must take a few minutes to ensure that everyone sitting at the table is walking away with the same understanding about what has been agreed to and what they are committed to do.",,1,"Feb 15, 2025",Yes,1111
1E5968B9-5594-43F8-A9F6-FA82B766D8B6,E820C3F0-A189-4327-B7B0-5667FF8C7C5B,Defeating Darwinism by Opening Minds,Quote,There is no guarantee that freedom of inquiry will generate the answers we want—that’s why we call it freedom!,,1,"Feb 15, 2025",Yes,1647
09C4F8D4-E50D-4A93-BC76-B5DB8FE0084F,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"But here we must face the fact that our decisions are not independent of God, and therefore that our definition of freedom must somehow he consistent with God's sovereignty over the human will.",,1,"Feb 15, 2025",Yes,805
10454250-D2B6-4A9A-B69D-0A2CA47DA072,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,"soft underfoot, without sudden turnings, without milestones, without signposts,",,1,"Feb 15, 2025",Yes,562
B8D2EE54-5802-4D94-91BB-DF5C36D51B4E,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,a,,1,"Feb 15, 2025",Yes,60
2BD974A6-4622-4C9E-B73A-BFB13AAEEC78,Cj9s1QihGPIC,The Advantage,Quote,learn to manage it.,,1,"Feb 15, 2025",Yes,983
E972E170-C416-4EB4-8BE0-06DF0091303A,A96E47EA-B5D7-481E-871A-9277B44C641C,The Fellowship of the Ring: Being the First Part of The Lord of the Rings,Quote,cried out miserably.,,1,"Feb 15, 2025",Yes,3039
DDF8B066-6FD2-4397-B0B9-E8A7715E8E54,7832D8BF-49A9-4DB6-83F0-906403EBD901,,Quote,Marriage is a major vehicle for the gospel’s remaking of your heart from the inside out and your life from the ground up.,,1,"Feb 15, 2025",Yes,634
61530082-A339-4718-98FA-98059A1277B2,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)",Quote,"Notice the monergism in these statements: these are things that God does, because they please him. He does not merely allow them to happen; rather, he makes them happen.",,1,"Feb 15, 2025",Yes,683
F81BD9F1-D857-4E70-8F01-0B01C8EEC702,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,Quote,An ever increasing craving for an ever diminishing pleasure is the formula.,,1,"Feb 15, 2025",Yes,415
EE3F58ED-C88D-4904-A219-CB8E36FA01AC,Goa7swEACAAJ,7 Experiment,Quote,than a massive production designed to sound “relevant”,,1,"Feb 15, 2025",Yes,931
