ID,Title,Type,Book IDs,Book Titles,Date Created
884DDFE5-1D87-47F2-9507-5BA6FED27FBA,Religious,Categories,NK2OMAEACAAJ,Enoch Primordial,"Sep 22, 2025"
4035E037-E340-4F09-85DB-3043FA84F333,Small Town & Rural,Categories,KY6YDwAAQBAJ,This Is Happiness,"Sep 29, 2025"
455C6606-10C5-4280-9249-4F8D6DA37DDB,Rel012070,Categories,ukfvzgEACAAJ,The Six Conversations,"Oct 28, 2025"
9236DF4A-673A-4416-936D-175DDAFBB744,Rel012110,Categories,ukfvzgEACAAJ,The Six Conversations,"Oct 28, 2025"
F5B44556-17EC-44A7-A982-33F1EFB1F8A7,Rel067070,Categories,ukfvzgEACAAJ,The Six Conversations,"Oct 28, 2025"
172AB629-DB12-4A4A-95C1-C199C5F3E349,Ali Abdaal,Authors,ScHLEAAAQBAJ,Feel-Good Productivity,"Oct 30, 2025"
983EDDD4-D35B-4C47-A27B-F2CF3E8BE9B2,Harold Abelson,Authors,iL34DwAAQBAJ,"Structure and Interpretation of Computer Programs, second edition","Oct 30, 2025"
44F48AD0-9A9D-49F4-97CE-30E0BCE59F2E,Mortimer J. Adler,Authors,3QOZBAAAQBAJ,How to Read a Book,"Oct 30, 2025"
5EF692A7-C05F-4519-808F-67A4E54BBF9E,Lloyd Alexander,Authors,DjEGvymiKPoC;zIvzT2k1mvkC;19a89tylSp8C;24780;tbwsTtuHmX4C,"The Castle of Llyr;The High King;Taran Wanderer;The Book of Three (The Chronicles of Prydain, #1);The Black Cauldron","Oct 30, 2025"
FE64CA32-A9BB-4252-A237-DE13173421D4,David Allen,Authors,WXcHwzaUd4MC,Getting Things Done,"Oct 30, 2025"
67FF6CC5-EAC0-4606-96B2-43338C771857,Dan B. Allender,Authors,V8SdfTzr8KcC,Bold Love,"Oct 30, 2025"
BA8C7DE3-95A0-4F5A-BF0C-249E9D18CB00,Patrick Allitt,Authors,53305257,The Life and Times of Prince Albert,"Oct 30, 2025"
927DA2A2-FCA4-473E-BD01-EBBD026914A2,Peter Andrei,Authors,iITzzQEACAAJ,Eloquence,"Oct 30, 2025"
C4B885C9-A6AE-4B3F-BE47-A769FFFD5FC7,"Membrino, AnnaMembrino, Anna",Authors,6A87F05F-4759-4943-A223-207BA172E17F,"Big Shark, Little Shark (Step into Reading)","Oct 30, 2025"
B623D4B6-B739-463A-BE90-B99C0507F091,Anonymous,Authors,5883777,The Holy Bible: English Standard Version,"Oct 30, 2025"
CDE0453E-D7E9-4A4C-881A-EC79E653625E,Aristotle,Authors,2mIrEAAAQBAJ,The Nicomachean Ethics,"Oct 30, 2025"
081963CC-8D7A-4D22-9202-C0780A7C57D7,Ken Auer,Authors,JHtxQgAACAAJ,Extreme Programming Applied,"Oct 30, 2025"
D3B841BB-9535-4B52-BC5B-EB8C4B381DA2,Julia Baird,Authors,fg_uEAAAQBAJ,Bright Shining,"Oct 30, 2025"
DDF5C350-E894-479C-BFF4-07A51A9AB1AA,Stephen M. Barr,Authors,A1cFDgAAQBAJ,Modern Physics and Ancient Faith,"Oct 30, 2025"
752AC8A3-4308-41AA-8A81-D1165E72739A,Jerram Barrs,Authors,20526547,Learning Evangelism from Jesus,"Oct 30, 2025"
F51C9C13-093A-4CAF-94DD-61094B451CF1,Megan Basham,Authors,p6_sEAAAQBAJ,Shepherds for Sale,"Oct 30, 2025"
412543D8-DA4B-4E3A-ACE3-DE7384DE6D2E,Jean Baudrillard,Authors,608820;290953;22613,"The Ecstasy of Communication;The Transparency of Evil: Essays in Extreme Phenomena;Simulacra and Simulation (The Body, In Theory: Histories of Cultural Materialism)","Oct 30, 2025"
8F92CC45-9EE9-40DD-8D01-511F69D5E122,Gregory Baumer,Authors,y1ebEAAAQBAJ,God and Money,"Oct 30, 2025"
BB0D5312-72A1-4DD6-A291-767588864849,Johan Herman Bavinck,Authors,tAl3zwEACAAJ,Personality and Worldview,"Oct 30, 2025"
FBA48BE8-3422-4A23-961F-76E50FA6A948,Herman Bavinck,Authors,odZAvQEACAAJ,Christian Worldview,"Oct 30, 2025"
053DDE77-2B5D-45C4-8FA1-6104B47DE765,J. H. Bavinck,Authors,wAOzEAAAQBAJ,Personality and Worldview,"Oct 30, 2025"
E34406BC-781B-4799-88CC-198EEBD8E576,Kent Beck,Authors,1001606;67839;32RGBAAAQBAJ,eXtreme Programming eXplained : embrace change;Planning Extreme Programming;Extreme Programming Explained,"Oct 30, 2025"
2B046689-59E3-4501-9A4C-03135F70CA7D,Robert N. Bellah,Authors,xHr-uN4XpAgC,Religion in Human Evolution,"Oct 30, 2025"
2C39890C-AE6F-4B2B-93AF-7C51F6695556,David G. Benner,Authors,rDWTvBVXeG8C,The Gift of Being Yourself,"Oct 30, 2025"
EC6B1CDE-3BD2-43E1-B505-36BC36E394D4,Arthur      Bennett,Authors,40490,The Valley of Vision: A Collection of Puritan Prayers and Devotions,"Oct 30, 2025"
6C67644C-7E58-4A2E-B011-5C353DE967F2,Peter L. Berger,Authors,Aa__0_24WyoC;W2W2AAAAIAAJ;NqEhEAAAQBAJ,The Sacred Canopy;Invitation to Sociology;The Social Construction of Reality,"Oct 30, 2025"
246B6E89-34B8-4A9C-AD66-9A3B7319FDF6,Wendell Berry,Authors,sB2QEAAAQBAJ;rhyQEAAAQBAJ;227274,What Are People For?;Jayber Crow;The Memory of Old Jack,"Oct 30, 2025"
A260627F-81C9-4C8C-B610-08D0FDE9E90C,John R. Betz,Authors,_g2g1iz8yIMC,After Enlightenment,"Oct 30, 2025"
6D988987-BB73-4981-B18C-B170F2D7D572,Caleb Bingham,Authors,FLum3ZYdfuQC,The Columbian Orator,"Oct 30, 2025"
B20F0D1C-81C0-4880-A38F-51EC8571A6CB,Kenneth H. Blanchard,Authors,bCeZQgAACAAJ,The One Minute Manager,"Oct 30, 2025"
07EBE7D4-6927-401F-BD12-E426BEA3B685,Craig L. Blomberg,Authors,rB5MkLDvFKwC,Neither Poverty nor Riches,"Oct 30, 2025"
37B40173-D9C5-40CE-AC59-A90808FE7B48,Dietrich Bonhoeffer,Authors,ANfH1fmvBKIC,The Cost of Discipleship,"Oct 30, 2025"
C82C223A-9051-4408-AB39-254441164296,"Conan Doyle, Sir ArthurTop Five BooksConan Doyle, Sir ArthurTop Five Books",Authors,6AA08B7E-DC39-4939-AA54-39E5A46B52AF,The Adventures of Sherlock Holmes (Illustrated) (Top Five Classics Book 6),"Oct 30, 2025"
A9B896A2-193F-4B8F-81C5-12523322BA5E,Albert Borgmann,Authors,qS3pJL_BcdkC,Technology and the Character of Contemporary Life,"Oct 30, 2025"
12AF734F-6B1E-4E0B-8CC0-47611295D5F0,Ray Bradbury,Authors,8558622,Farenhajt 451,"Oct 30, 2025"
A06DC246-D1D0-474F-8AF1-752A15CE454C,Chris Brauns,Authors,7MAnMQEACAAJ,When the Word Leads Your Pastoral Search,"Oct 30, 2025"
CDAECAB7-4E26-47B0-95DF-90A104F51203,Thomas Brooks,Authors,_b8EwwEACAAJ,Precious Remedies Against Satan's Devices,"Oct 30, 2025"
0A8ADA7C-4B2F-4EE5-B1E7-29F666DED0B9,David Brooks,Authors,U6asEAAAQBAJ,How to Know a Person,"Oct 30, 2025"
E4EDEC62-BFA7-4D4A-BC43-B298D3D38C97,Frederick Buechner,Authors,YBdiQgAACAAJ,The Eyes of the Heart,"Oct 30, 2025"
AFAA266F-90B3-4F30-B98E-93128B60EBBF,Jeremiah Burroughs,Authors,UOg7OgAACAAJ,The Rare Jewel of Christian Contentment,"Oct 30, 2025"
04523B7B-E15E-4097-87F4-B757CD33C7BD,Marty Cagan,Authors,QkY_DwAAQBAJ,INSPIRED,"Oct 30, 2025"
1B3E7CAD-BC30-4A7F-81C5-EE288F64D1B5,Thomas Cahill,Authors,bs5vDwAAQBAJ,How the Irish Saved Civilization,"Oct 30, 2025"
2114A2C0-2ECD-4E65-8C3F-6AEB8EC6FEA9,Robert Farrar Capon,Authors,J30JAAAACAAJ,The Supper of the Lamb,"Oct 30, 2025"
317173CB-D3EA-4C54-B28F-B52C58343325,Michael Chabon,Authors,1TosAQAAIAAJ,Manhood for Amateurs,"Oct 30, 2025"
0CDC0232-77A5-4A99-A2D4-969B594CAF02,David J. Chalmers,Authors,0fZZQHOfdAAC,The Conscious Mind,"Oct 30, 2025"
CE36961F-F28F-4F02-9459-227C78D1FF6D,G. K. Chesterton,Authors,HIE9PgAACAAJ,The Everlasting Man,"Oct 30, 2025"
49DFBF19-30EA-4BD6-A906-7598A4E0E38E,Clayton M. Christensen,Authors,mgdKCyS1bToC,The Innovator's Dilemma,"Oct 30, 2025"
7FF8BA67-1803-4DB4-84A9-3BDA85C2A02A,Robert B. Cialdini,Authors,Q8z7zgEACAAJ,"Influence, New and Expanded","Oct 30, 2025"
C2529EDD-F3B3-4349-A9D4-049B03CE36B6,Chap Clark,Authors,20563984,"Hurt 2.0 (): Inside the World of Today's Teenagers (Youth, Family, and Culture)","Oct 30, 2025"
527591C4-CFB4-41F4-BC9A-3E1FA46E4A7D,Thomas Cleary,Authors,F6L3EAAAQBAJ,The Art of War,"Oct 30, 2025"
FF023373-93FA-440E-A1B8-D3BCAE19D513,Ernest Cline,Authors,9969571,"Ready Player One (Ready Player One, #1)","Oct 30, 2025"
AA51AFE1-8256-4643-A291-7F00E9807BA7,Terry W. Cook,Authors,6rArzgEACAAJ,"Lead, Develop, Care","Oct 30, 2025"
B55F7A1F-53F9-4C59-B6F4-EB9AD58C88E8,Stephen R. Covey,Authors,upUxaNWSaRIC,The 7 Habits of Highly Effective People,"Oct 30, 2025"
E7C34C05-2392-488A-A118-590FB65E63AB,"Bibles, CrosswayBibles, Crossway",Authors,0E1FFCA7-FF42-4B86-849F-A4D454939B40,"The Holy Bible, English Standard Version (with Cross-References): Old and New Testaments","Oct 30, 2025"
EFB94383-0CB1-4A18-B6FC-8D43931860B9,"Phillips, Richard D.Phillips, Richard D.",Authors,A4FCB947-60DE-4A19-B639-1610AACBA307,What's So Great About the Doctrines of Grace?,"Oct 30, 2025"
D49D8641-403D-4946-9D3A-8B5D609AE888,"McPhail, DavidMcPhail, David",Authors,0EC01C7E-D075-489F-81C8-567E266472AA;F16FD3AE-ED37-4109-85C7-03AD0A0FEA5F,Rick Is Sick;Rick Is Sick,"Oct 30, 2025"
B89C7AAA-D367-4BA9-A621-BE0CB55F2C6B,"Lane, Timothy S.Tripp, Paul David",Authors,2F317E5C-E7A1-42EF-B432-8C859DEC553D,How People Change,"Oct 30, 2025"
A3F25A2E-E96B-4877-B156-8584A293DE05,"Fried, JasonHeinemeier Hansson, David",Authors,2A075775-E631-41B3-BFFF-7E4812A4BDFA;BFA331F8-F36B-443A-87E2-D9953B3B7AB2,Remote: Office Not Required;Remote: Office Not Required,"Oct 30, 2025"
A932BF7D-6B3F-424B-9447-4559D226E8CE,Andrew M. Davis,Authors,reviEAAAQBAJ,How to Memorize Scripture for Life,"Oct 30, 2025"
F8592882-1596-4805-B4D8-843BD57C3B37,Marva J. Dawn,Authors,W9XgUStQgv4C,Keeping the Sabbath Wholly,"Oct 30, 2025"
074237C0-509C-4F39-8D4C-87482BB27005,Patrick J. Deneen,Authors,lTFDDwAAQBAJ;X02TzN09yHYC;koCHEAAAQBAJ,Why Liberalism Failed;The Odyssey of Political Theory;Regime Change,"Oct 30, 2025"
AC9B0904-E573-40A8-8F64-FB7AA877AE9E,Charles Dickens,Authors,608987;2619;2623,A Christmas Carol;Great Expectations;Great Expectations,"Oct 30, 2025"
A7F3752B-DFB4-43B8-8305-175FC22B5F59,Joan Didion,Authors,MOJZ8ihldbAC,The Year of Magical Thinking,"Oct 30, 2025"
8516C039-C6AF-48D3-98BC-6940DC15ADAA,Annie Dillard,Authors,J4qHCF5kAh4C,Pilgrim at Tinker Creek,"Oct 30, 2025"
47F0EC6A-2FB5-4257-942D-50DC86E45203,Isak Dinesen,Authors,E8OEZwEACAAJ,Out of Africa,"Oct 30, 2025"
ADFC7975-C876-4E76-98DD-8430AC65BAD0,John Doerr,Authors,u2NDDwAAQBAJ,Measure What Matters,"Oct 30, 2025"
9381A225-EB87-4B66-A578-F7BD6C02BD61,Fyodor Dostoevsky,Authors,Tb00PitOrZMC;110867024,Crime and Punishment;The Brothers Karamazov: Fyodor Dostoevsky's Last Novel (Annotated),"Oct 30, 2025"
CA74F9E4-8BB3-4D3E-9B4D-032B24C791EF,Frederick Douglass,Authors,DSwoDQAAQBAJ,Narrative of the Life of Frederick Douglass (Second Edition),"Oct 30, 2025"
E611D8E6-4578-4756-84E3-F44992F53EF5,Rod Dreher,Authors,31625593,The Benedict Option: A Strategy for Christians in a Post-Christian Nation,"Oct 30, 2025"
667A8B9B-38B7-4093-B295-83985A90777E,"Brees, DrewBrees, Drew",Authors,41F2D07B-605E-481F-9136-89E87257BF5F,Coming Back Stronger: Unleashing the Hidden Power of Adversity,"Oct 30, 2025"
FF834A1A-EFCC-47AC-A0B5-910521414F40,"Johnson, Phillip E.Johnson, Phillip E.",Authors,E820C3F0-A189-4327-B7B0-5667FF8C7C5B,Defeating Darwinism by Opening Minds,"Oct 30, 2025"
ACEF2435-9B04-40AF-B5AE-EBF4A9023167,Justin Whitmel Earley,Authors,ot2bEAAAQBAJ,The Common Rule,"Oct 30, 2025"
F908D9FB-28D5-44CF-BA1C-0F2A17287A05,Betty Edwards,Authors,116609,Drawing on the Right Side of the Brain,"Oct 30, 2025"
75DB9FDC-5AA8-4652-9CCA-D876A6FB7EE0,Matthew A. Elliott,Authors,WQEoAQAACAAJ,Faithful Feelings,"Oct 30, 2025"
20292EB2-F907-415D-83D9-3FCA3B4F1AC5,Jacques Ellul,Authors,TEs0AAAAMAAJ,The Technological Society,"Oct 30, 2025"
793058D5-74DD-4A27-8248-A38DE15BEFCA,Evans Eric,Authors,18994167,Domain-Driven Design: Tackling Complexity in the Heart of Software,"Oct 30, 2025"
E4830771-B513-4635-B990-C46380302829,Millard J. Erickson,Authors,69099,Christian Theology,"Oct 30, 2025"
2E3BDA02-7015-426B-93E2-DEE7009295A8,"Dietrich, ErikDietrich, Erik",Authors,AE8F1852-F959-4294-B2E2-0A440E8B0DDD,Developer Hegemony: The Future of Labor,"Oct 30, 2025"
3BEB72F6-A390-45D8-812F-639B46F161A5,"Lovelace, Richard F.Lovelace, Richard F.",Authors,E7ADDC34-26ED-4CE4-9DCE-4AC927A159CE;236B023E-99B8-4580-869B-F918A549E06A,Dynamics of Spiritual Life: An Evangelical Theology of Renewal;Dynamics of Spiritual Life: An Evangelical Theology of Renewal,"Oct 30, 2025"
12B2B339-BEB2-4B56-A41F-4DD8F48C38C4,Tony Fadell,Authors,7EI7EAAAQBAJ,Build,"Oct 30, 2025"
8A8D5019-CD51-476E-9431-EAFEC1EF327D,John Fante,Authors,HqE5Yb6MKKUC,Ask the Dust,"Oct 30, 2025"
E79A7914-929B-4C11-9E2B-AD20D57EEA3A,Andrew Feenberg,Authors,v6MwDwAAQBAJ,Alternative Modernity,"Oct 30, 2025"
F02FFE6C-0F4D-453F-8D86-950CFE075E91,Fenning,Authors,zRUN0AEACAAJ,The First Minute,"Oct 30, 2025"
9CDA28FD-9650-446E-89F0-BF9E205096C2,Sinclair B. Ferguson,Authors,6589083;maxt0QEACAAJ,In Christ Alone: Living the Gospel-Centered Life;Union with Christ,"Oct 30, 2025"
3D3C5C87-53EB-47D1-916A-2D36C7601952,Roger Fisher,Authors,4bEty3TO-R8C,Getting to Yes,"Oct 30, 2025"
D896B640-A69D-493D-9CFD-D2B49607E9D7,F. Scott Fitzgerald,Authors,90HozgEACAAJ,The Great Gatsby,"Oct 30, 2025"
799E977C-1ED1-4A15-9A2C-124B7C3BC6C8,Richard J. Foster,Authors,_92CMWUPv3UC,Celebration of Discipline,"Oct 30, 2025"
7CEA4929-ABB3-4537-9300-D5D893D203D9,John M. Frame,Authors,277494,The Doctrine of God (A Theology of Lordship),"Oct 30, 2025"
15C9497A-052D-4F07-9B48-9348C8AA2CA6,Niklas  Frank,Authors,28014505,German Men Sit Down To Pee & Other Insights Into German Culture,"Oct 30, 2025"
168FC331-9F0B-4D51-A51B-1AD17E5E90EA,"Marryat, FrederickMarryat, Frederick",Authors,72EBA281-C156-4B3D-836E-4CB8F466DB34,Peter Simple,"Oct 30, 2025"
4529C826-E970-4C69-96EE-C1ED0FCBCBD4,Carmine Gallo,Authors,VAsfvgAACAAJ,Talk Like TED,"Oct 30, 2025"
03A03040-7D08-4EA4-A765-23C18311FE00,Erich Gamma,Authors,tmNNfSkfTlcC,Design Patterns,"Oct 30, 2025"
4AEEDE06-0BC9-4472-835B-3AB5431603EA,Craig M. Gay,Authors,XHQQAQAAIAAJ,"The Way of the (modern) World, Or, Why It's Tempting to Live as If God Doesn't Exist","Oct 30, 2025"
878D2B1D-BF28-4EEC-8F46-120523742161,Gary Genosko,Authors,C4xhAAAAMAAJ,McLuhan and Baudrillard,"Oct 30, 2025"
6D96C32F-D723-4706-B880-8A5907CE85F4,"MacDonald, GeorgeMacDonald, George",Authors,9F6EAE88-6CC0-40E3-95E5-531AA2C25CDB,The Works of George MacDonald,"Oct 30, 2025"
4EA50C07-CEB1-4FD3-8BF7-3BFE8F5F4A5D,"Kim, GeneBehr, KevinSpafford, GeorgeKim, GeneBehr, KevinSpafford, George",Authors,56A2187D-642E-4E6E-8BB0-6A16461E5F06;CE43B016-3253-41C0-86E1-0562B345ADF9,"The Phoenix Project: A Novel about IT, DevOps, and Helping Your Business Win;The Phoenix Project: A Novel about IT, DevOps, and Helping Your Business Win","Oct 30, 2025"
2BAF89BD-6C83-4789-8F27-C18C7B6A5F7F,"Speare, Elizabeth GeorgeSpeare, Elizabeth George",Authors,54C0AAB7-DFB5-4140-B57E-296EF7770F2F,The Sign of the Beaver,"Oct 30, 2025"
C7D0CC10-AC73-4862-A0AF-1ACB56EFCC7F,Jon Gertner,Authors,uOMt_XCo81QC,The Idea Factory,"Oct 30, 2025"
FD78D602-919E-4D3B-9516-2DC672CEAFD8,Jonathan Gibson,Authors,QpDNswEACAAJ,Reformation Worship,"Oct 30, 2025"
2504A8FC-50DF-4B77-BED6-B0D86972206A,William Golding,Authors,7624,Lord of the Flies,"Oct 30, 2025"
D413BA26-B45A-403F-897C-390F18E90439,Doris Kearns Goodwin,Authors,z9CaDwAAQBAJ,Leadership in Turbulent Times,"Oct 30, 2025"
E160CFE7-56D3-464B-A240-E44AF27FFB77,Nick Gray,Authors,J-Y3zwEACAAJ,The 2-Hour Cocktail Party: How to Build Big Relationships with Small Gatherings,"Oct 30, 2025"
397E0F5A-ABF5-4493-85AB-C59EFF563C10,Andy Greenberg,Authors,ujxrDwAAQBAJ,Sandworm,"Oct 30, 2025"
15C75DC0-D308-4351-AA45-BEF3A69F6864,Robert Greene,Authors,tmmOvqV4MboC,The 48 Laws of Power,"Oct 30, 2025"
C10B0DCD-119E-4771-8961-D4B187B7E1EE,"Sproul, R.C.Bailey, GregSproul, R.C.Bailey, Greg",Authors,4E70AEF3-C63F-484E-9B81-E8F4B475CCED,What Is Faith? (Crucial Questions Series Book 8),"Oct 30, 2025"
F228469A-4E76-4311-B58B-7E451B988969,Stanley J. Grenz,Authors,639937,Rediscovering the Triune God: The Trinity in Contemporary Theology,"Oct 30, 2025"
838FCFDC-2FB5-4372-800E-C784ADA9BD2A,Charles E. Hambrick-Stowe,Authors,111275,Charles G. Finney and the Spirit of American Evangelicalism (Library of Religious Biography (LRB)),"Oct 30, 2025"
47465676-D49C-4C93-A429-C16E615B3334,Raza Hasan,Authors,Cp4szQEACAAJ;53665398,Prosperity for All Nations;Prosperity for All Nations: A Call to Action,"Oct 30, 2025"
F2201687-6FE5-4819-843F-2D8F583EE79B,Reed Hastings,Authors,1u6_DwAAQBAJ,No Rules Rules,"Oct 30, 2025"
0FC44DBF-6AA1-4630-A668-EFC64776E61F,Jen Hatmaker,Authors,Goa7swEACAAJ,7 Experiment,"Oct 30, 2025"
926E4B60-DD3C-4BFE-BA6B-0914DF7F925E,Stanley Hauerwas,Authors,R9txtAn3T9AC,Resident Aliens,"Oct 30, 2025"
F9B2EB31-CF64-4788-8F91-3ED3A32CEAB9,Ethan Hawke,Authors,NX3ZCwAAQBAJ,Rules for a Knight,"Oct 30, 2025"
DE6215C1-7313-4249-BC1C-2026B144F68A,Nathaniel Hawthorne,Authors,Jf_7HiRbQ-IC,The Scarlet Letter,"Oct 30, 2025"
688A5AD3-06C9-432A-B231-8D450FF22E9C,Hermann Hesse,Authors,kwgKEQAAQBAJ,Siddhartha,"Oct 30, 2025"
E6677BFC-AC33-4F1A-8500-3DE0F091825A,Christopher L. Heuertz,Authors,2WZ7DQAAQBAJ;33836066,The Sacred Enneagram;The Sacred Enneagram: Finding Your Unique Path to Spiritual Growth,"Oct 30, 2025"
44D7D08F-3AD7-4646-95CA-01A4679070FA,Laura Hillenbrand,Authors,wcd8DgAAQBAJ,Unbroken (The Young Adult Adaptation),"Oct 30, 2025"
4B849C87-7109-42E7-BE2E-87FD8212CC51,Douglas R. Hofstadter,Authors,izy9Tg6rmb8C,"Godel, Escher, Bach","Oct 30, 2025"
CDFB1F53-F108-47BB-9490-4BB62D254633,Ryan Holiday,Authors,u_JXEAAAQBAJ;lUp1AgAAQBAJ,Discipline Is Destiny;The Obstacle Is the Way,"Oct 30, 2025"
5A6817B3-7F17-4B77-B2EA-85856E702AF6,Tom Holland,Authors,43885149,Dominion: How the Christian Revolution Remade the World,"Oct 30, 2025"
7F62A977-5323-45CF-B3B7-59C21B4A17B2,Heather Holleman,Authors,ukfvzgEACAAJ,The Six Conversations,"Oct 30, 2025"
D330A536-D8B7-4E10-980F-96674746A244,Peter Hollins,Authors,evw5ywEACAAJ,The Science of Rapid Skill Acquisition,"Oct 30, 2025"
F0550337-15EA-44FF-9433-F5E38C567242,Homer,Authors,naCMEAAAQBAJ;xK85swEACAAJ;-nbItAEACAAJ,The Odyssey;The Odyssey (AmazonClassics Edition);The Iliad (AmazonClassics Edition),"Oct 30, 2025"
C8FD5FA4-3AE0-4F03-9241-2EF1B8B7E726,Ben Horowitz,Authors,620pAgAAQBAJ;Pp-IDwAAQBAJ;suNOrgEACAAJ,The Hard Thing About Hard Things;What You Do Is Who You Are;The Hard Thing About Hard Things,"Oct 30, 2025"
CD97DA48-B7E1-4FBF-97AB-4F2655C22540,Morgan Housel,Authors,7e-2EAAAQBAJ,Same as Ever,"Oct 30, 2025"
2E210C28-F502-4677-A46D-B730DF23AD75,Victor Hugo,Authors,k_LQBAAAQBAJ,Les Miserables,"Oct 30, 2025"
88A1448E-386D-4B99-A9CE-F61706DCE161,Andy Hunt,Authors,50701156,The Pragmatic Programmer: Your Journey to Mastery,"Oct 30, 2025"
3D40F573-C1D9-464E-A80C-C8ECCF4CEB8E,Conn Iggulden,Authors,13624260,The Dangerous Book for Boys,"Oct 30, 2025"
5EC0D017-A66E-4FB5-A253-D8435DE47971,Don Ihde,Authors,1464270,Philosophy of Technology: An Introduction (Paragon Issues in Philosophy),"Oct 30, 2025"
A5C50279-2D58-4CE0-88D0-555CF5BBF5E7,Walter Isaacson,Authors,gBfXEAAAQBAJ,Elon Musk,"Oct 30, 2025"
81BD9F35-5B0E-419E-BA74-CD0820717504,"Anderson, David J.Anderson, David J.",Authors,6429448A-3044-4896-B2C8-D8BA10F11647,Kanban,"Oct 30, 2025"
67585836-5322-420C-81E9-756D63996AE2,"Tolkien, J.R.R.Tolkien, J.R.R.",Authors,A96E47EA-B5D7-481E-871A-9277B44C641C;D6142BC9-9788-4D93-BF2D-47A45E53E0B1,The Fellowship of the Ring: Being the First Part of The Lord of the Rings;The Two Towers: Being the Second Part of The Lord of the Rings,"Oct 30, 2025"
3174AC1D-BFF8-4AC4-BAEB-0FE724393980,PHIL. JONES,Authors,K4X2xwEACAAJ,Exactly What to Say,"Oct 30, 2025"
25CF96D6-C64C-493F-87FC-64F4A643C240,Stanley L. Jaki,Authors,SoQoAQAAIAAJ,Science and Creation,"Oct 30, 2025"
26BC0C99-C727-47F7-A339-A8386E33F622,Ron Jeffries,Authors,5ZuPjdO8LLoC,Extreme Programming Installed,"Oct 30, 2025"
02A1638E-B739-4DCB-A2F9-16EBC4FBC5CA,"Glanzer, Perry L.Cockle, Theodore F.Martin, Jessica",Authors,CFD1040E-183B-42E9-95E6-F75D2B55AE26,Christian Higher Education: An Empirical Guide,"Oct 30, 2025"
5563AA0A-5E81-4C68-9AE1-BD2431368561,"Salatin, JoelSalatin, Joel",Authors,9F0ED84B-2305-4844-AAFC-D17899ACD5EB;AB68698D-923E-4B02-9545-060380CBCDD6,Pastured Poultry Profit$;Pastured Poultry Profit$,"Oct 30, 2025"
B147824E-0E9A-4A08-AC56-4636F25A1DEC,Phillip E. Johnson,Authors,18997541,Defeating Darwinism by Opening Minds,"Oct 30, 2025"
141ED1F9-20E4-45FC-9F48-C021AE46E3F6,Keith Johnstone,Authors,EVmminvaWDQC,Impro,"Oct 30, 2025"
16114328-9BF4-4860-902F-4040A6F9DA19,"Swift, JonathanSwift, Jonathan",Authors,A49EC45C-5036-4BEE-A9E8-60A0161B80A7,Gulliver's Travels,"Oct 30, 2025"
ED6F6616-00BA-43A8-B0FC-675F8B522055,Robert F. Kennedy Jr.,Authors,oSg8zgEACAAJ,The Real Anthony Fauci,"Oct 30, 2025"
E09E2BC7-76D2-44F1-A94C-C37422E6B15E,Daniel Kahneman,Authors,SHvzzuCnuv8C,"Thinking, Fast and Slow","Oct 30, 2025"
8CEC5029-7741-4148-8DD8-19966C90B4F1,Timothy J. Keller,Authors,13000611;3116205,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God;The Prodigal God: Recovering the Heart of the Christian Faith,"Oct 30, 2025"
C652A362-5BB2-4028-B712-DBEA86D9265D,Douglas Kellner,Authors,201796,Jean Baudrillard: From Marxism to Postmodernism and Beyond (Key Contemporary Thinkers),"Oct 30, 2025"
74DCE65F-EA37-4E98-8028-FC88A75A1048,"Horsley, KevinHorsley, Kevin",Authors,7E42FCEE-613D-4CFA-9A1C-FC96D07717A6;06675524-D1E2-4302-BA9E-EB1812D80931,"Unlimited Memory: How to Use Advanced Learning Strategies to Learn Faster, Remember More and be More Productive;Unlimited Memory: How to Use Advanced Learning Strategies to Learn Faster, Remember More and be More Productive","Oct 30, 2025"
99AC0C2F-C0E1-4F71-8913-7B3164869A5E,Harrison Scott Key,Authors,piC_EAAAQBAJ,How to Stay Married,"Oct 30, 2025"
02088EA8-524D-4A55-A12F-A464F0FCE1B9,Gene Kim,Authors,H6x-DwAAQBAJ,The Phoenix Project,"Oct 30, 2025"
AC581BD2-6257-47A1-ABD6-38022B05AC42,Anne Kim,Authors,V0PREAAAQBAJ,Poverty for Profit,"Oct 30, 2025"
126976A1-A76C-452B-8E51-52DB2092406E,Paul Kingsnorth,Authors,qG1MEQAAQBAJ,Against the Machine,"Oct 30, 2025"
E526763D-27C4-4429-A918-30029D8C7BF5,"Larson, KirbyLarson, Kirby",Authors,98906859-0A75-483B-919F-5915ECE23B06,Bitty Baby Makes a Splash,"Oct 30, 2025"
FE1C8526-3128-4E67-BE28-8E80C8FF0723,Ted Kluck,Authors,V2YzmAEACAAJ,The Reason for Sports,"Oct 30, 2025"
2814CDFB-6F2E-4E8B-A1A7-EF1BAA46A7F6,Jake Knapp,Authors,ICSpCwAAQBAJ,Sprint,"Oct 30, 2025"
3D2C5EEF-DF91-4908-B4B0-358C59C17E75,Gregory Koukl,Authors,wjyEzwEACAAJ,Street Smarts,"Oct 30, 2025"
C4768985-0463-4394-8260-B0A055042D45,Siegfried Kracauer,Authors,mO9mEAAAQBAJ,From Caligari to Hitler,"Oct 30, 2025"
